step,total,seconds_per_merge,affected,freq
31238,31743,0.03419972640218878,35,6570.0
31239,31743,0.03419972640218878,659,6570.0
31240,31743,0.03419972640218878,2,6570.0
31241,31743,0.03419972640218878,7,6570.0
31242,31743,0.03419972640218878,35,6570.0
31243,31743,0.02918004085205719,43,6570.0
31244,31743,0.02918004085205719,865,6570.0
31245,31743,0.02918004085205719,11,6570.0
31246,31743,0.02918004085205719,294,6570.0
31247,31743,0.02918004085205719,485,6570.0
31248,31743,0.02755580049600441,350,6570.0
31249,31743,0.02755580049600441,801,6570.0
31250,31743,0.02755580049600441,3,6570.0
31251,31743,0.02755580049600441,729,6570.0
31252,31743,0.02755580049600441,42,6570.0
31253,31743,0.028336639274582034,171,6570.0
31254,31743,0.028336639274582034,46,6570.0
31255,31743,0.028336639274582034,1,6570.0
31256,31743,0.028336639274582034,100,6570.0
31257,31743,0.03189792663476874,23,6570.0
31258,31743,0.03189792663476874,5,6570.0
31259,31743,0.03189792663476874,3,6570.0
31260,31743,0.03189792663476874,2,6560.0
31261,31743,0.03189792663476874,1,6560.0
31262,31743,0.03189792663476874,4,6560.0
31263,31743,0.03189792663476874,3,6560.0
31264,31743,0.03189792663476874,4,6560.0
31265,31743,0.03189792663476874,393,6560.0
31266,31743,0.03189792663476874,13,6560.0
31267,31743,0.02218770800976259,2,6560.0
31268,31743,0.02218770800976259,1,6560.0
31269,31743,0.02218770800976259,12,6560.0
31270,31743,0.02218770800976259,14,6560.0
31271,31743,0.02218770800976259,18,6560.0
31272,31743,0.02218770800976259,4,6560.0
31273,31743,0.02218770800976259,1,6560.0
31274,31743,0.019696671262556628,67,6560.0
31275,31743,0.019696671262556628,5,6560.0
31276,31743,0.019696671262556628,3,6560.0
31277,31743,0.019696671262556628,1,6560.0
31278,31743,0.019696671262556628,5,6560.0
31279,31743,0.019696671262556628,881,6560.0
31280,31743,0.020554984583761562,134,6560.0
31281,31743,0.020554984583761562,1002,6560.0
31282,31743,0.020554984583761562,29,6560.0
31283,31743,0.020554984583761562,2216,6560.0
31284,31743,0.020554984583761562,2234,6560.0
31285,31743,0.020554984583761562,25,6560.0
31286,31743,0.028993911278631487,182,6560.0
31287,31743,0.028993911278631487,2,6560.0
31288,31743,0.028993911278631487,4,6560.0
31289,31743,0.028993911278631487,70,6560.0
31290,31743,0.028993911278631487,7,6560.0
31291,31743,0.0334001336005344,1,6560.0
31292,31743,0.0334001336005344,15,6560.0
31293,31743,0.0334001336005344,136,6560.0
31294,31743,0.0334001336005344,179,6560.0
31295,31743,0.04233700254022015,19,6560.0
31296,31743,0.04233700254022015,23,6560.0
31297,31743,0.04233700254022015,1,6550.0
31298,31743,0.05227391531625719,1,6550.0
31299,31743,0.05227391531625719,5,6550.0
31300,31743,0.05227391531625719,2,6550.0
31301,31743,0.05227391531625719,6,6550.0
31302,31743,0.05227391531625719,62,6550.0
31303,31743,0.05227391531625719,1,6550.0
31304,31743,0.04269854824935952,21,6550.0
31305,31743,0.04269854824935952,69,6550.0
31306,31743,0.04269854824935952,27,6550.0
31307,31743,0.04269854824935952,603,6550.0
31308,31743,0.04269854824935952,556,6550.0
31309,31743,0.04269854824935952,2,6550.0
31310,31743,0.04269854824935952,1,6550.0
31311,31743,0.04269854824935952,3,6550.0
31312,31743,0.04269854824935952,165,6550.0
31313,31743,0.04269854824935952,54,6550.0
31314,31743,0.04269854824935952,29,6550.0
31315,31743,0.02662406815761448,13,6550.0
31316,31743,0.02662406815761448,11,6550.0
31317,31743,0.02662406815761448,24,6550.0
31318,31743,0.02662406815761448,21,6550.0
31319,31743,0.02662406815761448,3,6550.0
31320,31743,0.02662406815761448,809,6550.0
31321,31743,0.03245699448231094,589,6550.0
31322,31743,0.03245699448231094,2,6550.0
31323,31743,0.03245699448231094,5,6550.0
31324,31743,0.03245699448231094,5,6550.0
31325,31743,0.03245699448231094,7,6550.0
31326,31743,0.030656039239730228,67,6540.0
31327,31743,0.030656039239730228,1,6540.0
31328,31743,0.030656039239730228,13,6540.0
31329,31743,0.030656039239730228,2,6540.0
31330,31743,0.030656039239730228,78,6540.0
31331,31743,0.030656039239730228,793,6540.0
31332,31743,0.02942041776993233,20,6540.0
31333,31743,0.02942041776993233,47,6540.0
31334,31743,0.02942041776993233,1,6540.0
31335,31743,0.02942041776993233,10,6540.0
31336,31743,0.02942041776993233,5,6540.0
31337,31743,0.029334115576415368,211,6540.0
31338,31743,0.029334115576415368,5,6540.0
31339,31743,0.029334115576415368,901,6540.0
31340,31743,0.029334115576415368,138,6540.0
31341,31743,0.03961965134706815,2,6540.0
31342,31743,0.03961965134706815,2,6540.0
31343,31743,0.03961965134706815,1,6540.0
31344,31743,0.03961965134706815,22,6540.0
31345,31743,0.03813882532418002,16,6530.0
31346,31743,0.03813882532418002,104,6530.0
31347,31743,0.03813882532418002,518,6530.0
31348,31743,0.03813882532418002,2,6530.0
31349,31743,0.03813882532418002,11,6530.0
31350,31743,0.03813882532418002,440,6530.0
31351,31743,0.033863867253640365,115,6530.0
31352,31743,0.033863867253640365,312,6530.0
31353,31743,0.033863867253640365,11,6530.0
31354,31743,0.033863867253640365,37,6530.0
31355,31743,0.03194888178913738,4,6530.0
31356,31743,0.03194888178913738,51,6530.0
31357,31743,0.03194888178913738,25,6530.0
31358,31743,0.03194888178913738,2,6530.0
31359,31743,0.03194888178913738,106,6530.0
31360,31743,0.03194888178913738,13,6530.0
31361,31743,0.03194888178913738,61,6530.0
31362,31743,0.03194888178913738,2,6530.0
31363,31743,0.02513826043237808,33,6530.0
31364,31743,0.02513826043237808,3,6530.0
31365,31743,0.02513826043237808,1,6530.0
31366,31743,0.02513826043237808,241,6530.0
31367,31743,0.02513826043237808,3,6530.0
31368,31743,0.02513826043237808,16,6530.0
31369,31743,0.02382654276864427,1,6530.0
31370,31743,0.02382654276864427,3,6530.0
31371,31743,0.02382654276864427,18,6530.0
31372,31743,0.02382654276864427,5,6530.0
31373,31743,0.02382654276864427,3,6520.0
31374,31743,0.02382654276864427,63,6520.0
31375,31743,0.02382654276864427,172,6520.0
31376,31743,0.02382654276864427,267,6520.0
31377,31743,0.02382654276864427,1006,6520.0
31378,31743,0.02382654276864427,2,6520.0
31379,31743,0.021017234131988232,7,6520.0
31380,31743,0.021017234131988232,40,6520.0
31381,31743,0.021017234131988232,3,6520.0
31382,31743,0.021017234131988232,20,6520.0
31383,31743,0.021017234131988232,29,6520.0
31384,31743,0.021017234131988232,27,6520.0
31385,31743,0.021561017680034496,58,6520.0
31386,31743,0.021561017680034496,24,6520.0
31387,31743,0.021561017680034496,97,6520.0
31388,31743,0.021561017680034496,2,6520.0
31389,31743,0.021561017680034496,17,6520.0
31390,31743,0.025182573659027953,43,6520.0
31391,31743,0.025182573659027953,118,6520.0
31392,31743,0.025182573659027953,466,6520.0
31393,31743,0.025182573659027953,3,6520.0
31394,31743,0.025182573659027953,6,6520.0
31395,31743,0.027685492801771874,3,6520.0
31396,31743,0.027685492801771874,7,6520.0
31397,31743,0.027685492801771874,10,6520.0
31398,31743,0.027685492801771874,71,6520.0
31399,31743,0.027685492801771874,170,6520.0
31400,31743,0.027685492801771874,2,6520.0
31401,31743,0.027685492801771874,6,6520.0
31402,31743,0.027685492801771874,5,6510.0
31403,31743,0.022512381809995496,57,6510.0
31404,31743,0.022512381809995496,49,6510.0
31405,31743,0.022512381809995496,406,6510.0
31406,31743,0.022512381809995496,52,6510.0
31407,31743,0.022512381809995496,33,6510.0
31408,31743,0.022512381809995496,728,6510.0
31409,31743,0.02097315436241611,4,6510.0
31410,31743,0.02097315436241611,39,6510.0
31411,31743,0.02097315436241611,109,6510.0
31412,31743,0.02097315436241611,33,6510.0
31413,31743,0.02097315436241611,53,6510.0
31414,31743,0.02097315436241611,5,6510.0
31415,31743,0.02097315436241611,1,6510.0
31416,31743,0.02097315436241611,12,6510.0
31417,31743,0.02097315436241611,243,6510.0
31418,31743,0.02097315436241611,347,6510.0
31419,31743,0.02097315436241611,404,6510.0
31420,31743,0.01661405549094534,4,6510.0
31421,31743,0.01661405549094534,43,6510.0
31422,31743,0.01661405549094534,105,6510.0
31423,31743,0.01661405549094534,1,6510.0
31424,31743,0.01661405549094534,173,6510.0
31425,31743,0.01661405549094534,1,6510.0
31426,31743,0.01661405549094534,4,6510.0
31427,31743,0.01669449081803005,510,6510.0
31428,31743,0.01669449081803005,102,6510.0
31429,31743,0.01669449081803005,8,6510.0
31430,31743,0.01669449081803005,20,6510.0
31431,31743,0.01669449081803005,422,6510.0
31432,31743,0.01669449081803005,128,6510.0
31433,31743,0.01669449081803005,1,6510.0
31434,31743,0.018008283810552854,36,6510.0
31435,31743,0.018008283810552854,14,6510.0
31436,31743,0.018008283810552854,236,6500.0
31437,31743,0.018008283810552854,94,6500.0
31438,31743,0.018008283810552854,2,6500.0
31439,31743,0.018008283810552854,17,6500.0
31440,31743,0.018008283810552854,54,6500.0
31441,31743,0.018008283810552854,208,6500.0
31442,31743,0.018008283810552854,160,6500.0
31443,31743,0.018008283810552854,43,6500.0
31444,31743,0.01565680288085173,1,6500.0
31445,31743,0.01565680288085173,1,6500.0
31446,31743,0.01565680288085173,15,6500.0
31447,31743,0.01565680288085173,112,6500.0
31448,31743,0.01565680288085173,1,6500.0
31449,31743,0.01565680288085173,5,6500.0
31450,31743,0.01565680288085173,3,6500.0
31451,31743,0.017752529735487306,43,6500.0
31452,31743,0.017752529735487306,1,6500.0
31453,31743,0.017752529735487306,37,6500.0
31454,31743,0.017752529735487306,19,6500.0
31455,31743,0.017752529735487306,492,6500.0
31456,31743,0.017752529735487306,2,6500.0
31457,31743,0.020300446609825416,107,6500.0
31458,31743,0.020300446609825416,207,6500.0
31459,31743,0.020300446609825416,7,6500.0
31460,31743,0.020300446609825416,46,6500.0
31461,31743,0.020300446609825416,5,6500.0
31462,31743,0.020300446609825416,2,6500.0
31463,31743,0.020563438206868186,7,6500.0
31464,31743,0.020563438206868186,28,6500.0
31465,31743,0.020563438206868186,738,6500.0
31466,31743,0.020563438206868186,18,6500.0
31467,31743,0.020563438206868186,27,6500.0
31468,31743,0.020563438206868186,16,6500.0
31469,31743,0.0244081034903588,1,6490.0
31470,31743,0.0244081034903588,415,6490.0
31471,31743,0.0244081034903588,692,6490.0
31472,31743,0.0244081034903588,1,6490.0
31473,31743,0.0244081034903588,1,6490.0
31474,31743,0.02444987775061125,7,6490.0
31475,31743,0.02444987775061125,17,6490.0
31476,31743,0.02444987775061125,29,6490.0
31477,31743,0.02444987775061125,141,6490.0
31478,31743,0.02444987775061125,3,6490.0
31479,31743,0.02436647173489279,32,6490.0
31480,31743,0.02436647173489279,273,6490.0
31481,31743,0.02436647173489279,18,6490.0
31482,31743,0.02436647173489279,199,6490.0
31483,31743,0.02436647173489279,54,6490.0
31484,31743,0.02436647173489279,50,6490.0
31485,31743,0.022660321776569226,8,6490.0
31486,31743,0.022660321776569226,17,6490.0
31487,31743,0.022660321776569226,8,6490.0
31488,31743,0.022660321776569226,184,6490.0
31489,31743,0.022660321776569226,26,6490.0
31490,31743,0.02206531332744925,210,6490.0
31491,31743,0.02206531332744925,1000,6490.0
31492,31743,0.02206531332744925,1,6490.0
31493,31743,0.02206531332744925,7,6490.0
31494,31743,0.02206531332744925,44,6480.0
31495,31743,0.02206531332744925,82,6480.0
31496,31743,0.02249718785151856,184,6480.0
31497,31743,0.02249718785151856,6,6480.0
31498,31743,0.02249718785151856,5,6480.0
31499,31743,0.02249718785151856,14,6480.0
31500,31743,0.02249718785151856,22,6480.0
31501,31743,0.02238638907544213,4,6480.0
31502,31743,0.02238638907544213,708,6480.0
31503,31743,0.02238638907544213,127,6480.0
31504,31743,0.02238638907544213,3,6480.0
31505,31743,0.02238638907544213,217,6480.0
31506,31743,0.028050490883590466,12,6480.0
31507,31743,0.028050490883590466,2,6480.0
31508,31743,0.028050490883590466,7,6480.0
31509,31743,0.028050490883590466,13,6480.0
31510,31743,0.028050490883590466,3,6480.0
31511,31743,0.028050490883590466,3,6480.0
31512,31743,0.028050490883590466,10,6480.0
31513,31743,0.028050490883590466,386,6480.0
31514,31743,0.028050490883590466,44,6480.0
31515,31743,0.021848372296263928,1,6480.0
31516,31743,0.021848372296263928,2,6480.0
31517,31743,0.021848372296263928,949,6470.0
31518,31743,0.021848372296263928,4,6470.0
31519,31743,0.021848372296263928,2,6470.0
31520,31743,0.025614754098360656,2,6470.0
31521,31743,0.025614754098360656,529,6470.0
31522,31743,0.025614754098360656,80,6470.0
31523,31743,0.025614754098360656,5,6470.0
31524,31743,0.025614754098360656,65,6470.0
31525,31743,0.025614754098360656,58,6470.0
31526,31743,0.02555583950932788,2,6470.0
31527,31743,0.02555583950932788,2,6470.0
31528,31743,0.02555583950932788,10,6470.0
31529,31743,0.02555583950932788,2213,6470.0
31530,31743,0.02555583950932788,2,6470.0
31531,31743,0.03434065934065934,1,6470.0
31532,31743,0.03434065934065934,1,6470.0
31533,31743,0.03434065934065934,68,6470.0
31534,31743,0.03434065934065934,1320,6470.0
31535,31743,0.03729951510630362,1,6470.0
31536,31743,0.03729951510630362,59,6470.0
31537,31743,0.03729951510630362,736,6470.0
31538,31743,0.03729951510630362,1,6470.0
31539,31743,0.03676470588235294,7,6470.0
31540,31743,0.03676470588235294,105,6470.0
31541,31743,0.03676470588235294,1044,6460.0
31542,31743,0.03614022406938923,2,6460.0
31543,31743,0.03614022406938923,12,6460.0
31544,31743,0.03614022406938923,419,6460.0
31545,31743,0.03834355828220859,3,6460.0
31546,31743,0.03834355828220859,17,6460.0
31547,31743,0.03834355828220859,1,6460.0
31548,31743,0.03834355828220859,6,6460.0
31549,31743,0.03834355828220859,156,6460.0
31550,31743,0.03834355828220859,15,6460.0
31551,31743,0.03834355828220859,2,6460.0
31552,31743,0.0335795836131632,1,6460.0
31553,31743,0.0335795836131632,640,6460.0
31554,31743,0.0335795836131632,152,6460.0
31555,31743,0.0335795836131632,716,6460.0
31556,31743,0.03462603878116344,156,6460.0
31557,31743,0.03462603878116344,393,6460.0
31558,31743,0.03462603878116344,2,6460.0
31559,31743,0.03462603878116344,5,6460.0
31560,31743,0.03462603878116344,6,6460.0
31561,31743,0.03462603878116344,2,6460.0
31562,31743,0.028401022436807723,27,6460.0
31563,31743,0.028401022436807723,68,6460.0
31564,31743,0.028401022436807723,235,6460.0
31565,31743,0.028401022436807723,11,6460.0
31566,31743,0.028401022436807723,4,6460.0
31567,31743,0.028401022436807723,2,6460.0
31568,31743,0.028401022436807723,34,6460.0
31569,31743,0.028401022436807723,67,6460.0
31570,31743,0.028401022436807723,25,6460.0
31571,31743,0.028401022436807723,59,6460.0
31572,31743,0.02013693113169553,159,6460.0
31573,31743,0.02013693113169553,8,6460.0
31574,31743,0.02013693113169553,2,6460.0
31575,31743,0.02013693113169553,977,6450.0
31576,31743,0.02013693113169553,1,6450.0
31577,31743,0.02013693113169553,3,6450.0
31578,31743,0.01962708537782139,4,6450.0
31579,31743,0.01962708537782139,299,6450.0
31580,31743,0.01962708537782139,69,6450.0
31581,31743,0.01962708537782139,703,6450.0
31582,31743,0.01962708537782139,201,6450.0
31583,31743,0.01962708537782139,12,6450.0
31584,31743,0.019481784531463084,1,6450.0
31585,31743,0.019481784531463084,4,6450.0
31586,31743,0.019481784531463084,25,6450.0
31587,31743,0.019481784531463084,425,6450.0
31588,31743,0.019481784531463084,2,6450.0
31589,31743,0.019481784531463084,675,6450.0
31590,31743,0.021244954323348206,3,6450.0
31591,31743,0.021244954323348206,51,6450.0
31592,31743,0.021244954323348206,34,6450.0
31593,31743,0.021244954323348206,46,6450.0
31594,31743,0.021244954323348206,2,6450.0
31595,31743,0.02131741632914091,4,6450.0
31596,31743,0.02131741632914091,16,6450.0
31597,31743,0.02131741632914091,2,6450.0
31598,31743,0.02131741632914091,66,6450.0
31599,31743,0.02131741632914091,3,6440.0
31600,31743,0.025131942699170646,22,6440.0
31601,31743,0.025131942699170646,46,6440.0
31602,31743,0.025131942699170646,31,6440.0
31603,31743,0.025131942699170646,4,6440.0
31604,31743,0.025131942699170646,1,6440.0
31605,31743,0.027886224205242612,6,6440.0
31606,31743,0.027886224205242612,93,6440.0
31607,31743,0.027886224205242612,156,6440.0
31608,31743,0.027886224205242612,4545,6440.0
31609,31743,0.049115913555992145,135,6440.0
31610,31743,0.049115913555992145,6,6440.0
31611,31743,0.049115913555992145,208,6440.0
31612,31743,0.06211180124223602,21,6440.0
31613,31743,0.06211180124223602,38,6440.0
31614,31743,0.06211180124223602,7,6440.0
31615,31743,0.0702247191011236,25,6440.0
31616,31743,0.0702247191011236,1,6440.0
31617,31743,0.06901311249137336,1,6440.0
31618,31743,0.06901311249137336,17,6440.0
31619,31743,0.06901311249137336,4,6440.0
31620,31743,0.06901311249137336,10,6440.0
31621,31743,0.06901311249137336,141,6440.0
31622,31743,0.051733057423693746,41,6440.0
31623,31743,0.051733057423693746,27,6440.0
31624,31743,0.051733057423693746,3,6440.0
31625,31743,0.04719207173194903,8,6440.0
31626,31743,0.04719207173194903,7,6440.0
31627,31743,0.04719207173194903,50,6440.0
31628,31743,0.04719207173194903,2,6440.0
31629,31743,0.04151100041511,13,6440.0
31630,31743,0.04151100041511,208,6430.0
31631,31743,0.04151100041511,417,6430.0
31632,31743,0.04151100041511,6,6430.0
31633,31743,0.04151100041511,7,6430.0
31634,31743,0.038182512409316534,91,6430.0
31635,31743,0.038182512409316534,143,6430.0
31636,31743,0.038182512409316534,53,6430.0
31637,31743,0.038182512409316534,12,6430.0
31638,31743,0.038182512409316534,3,6430.0
31639,31743,0.038182512409316534,2,6430.0
31640,31743,0.031007751937984496,121,6430.0
31641,31743,0.031007751937984496,13,6430.0
31642,31743,0.031007751937984496,3,6430.0
